chrom	chromStart	chromEnd	name
chr4	100047881	100052876	ADH_zinc_N
chr4	100057706	100063847	ADH_N
chr4	100126188	100130046	ADH_zinc_N
chr4	100131325	100137335	ADH_N
chr4	100200692	100203724	ADH_zinc_N
chr4	100205642	100208738	ADH_N
chr4	100232028	100235199	ADH_zinc_N
chr4	100237141	100239956	ADH_N
chr4	100260843	100264170	ADH_zinc_N
chr4	100266102	100268919	ADH_N
chr4	100336753	100341911	ADH_zinc_N
chr4	100349016	100350706	ADH_N
chr4	100434316	100460360	SPATIAL
chr4	100470436	100479223	tRNA_m1G_MT
chr4	100503084	100530102	Vitellogenin_N
chr4	100570789	100570993	DUF4585
chr4	100756780	100761548	SH2
chr4	100782743	100787269	PH
chr4	100803162	100815114	MAPKK1_Int
chr4	100822211	100826785	DUF1977
chr4	100829997	100844326	DnaJ
chr4	100869627	100870010	Histone_H2A_C
chr4	100870010	100870882	Histone
chr4	101108866	101109220	RTP801_C
chr4	101331480	101439071	Endomucin
chr4	102776316	102816536	DBB
chr4	103180638	103236828	Zip
chr4	103455015	103500195	RHD_DNA_bind
chr4	103501714	103505970	RHD_dimer
chr4	103518756	103528395	Ank_2
chr4	103527652	103527739	Ank
chr4	103527748	103528470	Ank_4
chr4	103528359	103531748	Ank_2
chr4	103528835	103531745	Ank
chr4	103533625	103534665	Death
chr4	103578856	103595161	Glyco_hydro_2_C
chr4	103718592	103789880	UQ_con
chr4	103790241	103806467	MitoNEET_N
chr4	103806509	103808524	zf-CDGSH
chr4	103947616	103987484	Na_H_Exchanger
chr4	104000864	104017372	adh_short_C2
chr4	104004048	104017393	adh_short
chr4	104006578	104017384	KR
chr4	104102595	104119443	Kinesin
chr4	104116318	104119467	Microtub_bd
chr4	105411936	105412056	zf-CXXC
chr4	106180839	106197382	Tet_JBP
chr4	106317446	106395054	Pyrophosphatase
chr4	106588354	106588638	SH3_2
chr4	106598917	106599073	SH3_9
chr4	106598917	106599064	SH3_1
chr4	106613147	106614469	PHD
chr4	106744136	106755719	Methyltransf_32
chr4	106744169	106746933	GidB
chr4	106744190	106755719	Methyltransf_31
chr4	106848584	106858260	EGF_CA
chr4	106859519	106861242	cEGF
chr4	106859576	106861332	EGF_CA
chr4	106861365	106861789	EGF_CA
chr4	106861681	106861789	EGF_3
chr4	106861714	106861768	hEGF
chr4	106880201	106890135	MAM
chr4	106967765	107037403	Rhodanese
chr4	107114811	107156464	RabGAP-TBC
chr4	107252905	107258169	tRNA_bind
chr4	107279363	107288565	AIG1
chr4	107845846	107847097	Dickkopf_N
chr4	108535431	108574704	ATP-sulfurylase
chr4	108574728	108581201	PUA_2
chr4	108603215	108622351	APS_kinase
chr4	108608231	108622339	AAA_33
chr4	108824475	108829872	PAP2_C
chr4	108824481	108829887	PAP2
chr4	108853108	108871564	p450
chr4	108948852	108955507	3HCDH
chr4	108991836	108999489	HMG_box
chr4	108991863	108999498	HMG_box_2
chr4	109543115	109546302	Ribosomal_L34e
chr4	109667558	109683977	Aminotran_3
chr4	109740437	109755528	Collagen
chr4	109755522	109765719	Collagen
chr4	109767300	109780814	Collagen
chr4	109780856	109790261	Collagen
chr4	109784519	109810859	Collagen
chr4	110433139	110434913	zf-Sec23_Sec24
chr4	110437692	110446611	Sec23_trunk
chr4	110446623	110448521	Sec23_BS
chr4	110448551	110452630	Sec23_helical
chr4	110453824	110459699	Gelsolin
chr4	110581481	110606505	MCU
chr4	110610503	110624512	Peptidase_C14
chr4	110635535	110650902	PLA2G12
chr4	110662093	110670681	Trypsin
chr4	110662198	110670423	Trypsin_2
chr4	110681429	110681679	Ldl_recept_a
chr4	110681682	110681775	Ldl_recept_a
chr4	110682688	110685823	SRCR
chr4	110737482	110743547	Gar1
chr4	110772723	110772894	LRR_8
chr4	110772753	110773065	LRR_5
chr4	110772930	110773077	LRR_8
chr4	110772933	110773050	LRR_4
chr4	110773002	110773065	LRR_1
chr4	110788963	110790901	Ig_3
chr4	110788975	110790940	I-set
chr4	110788999	110790940	Ig_2
chr4	110866430	110882141	EGF_CA
chr4	110890252	110895955	Ldl_recept_b
chr4	110897168	110897288	Ldl_recept_b
chr4	110897297	110901153	Ldl_recept_b
chr4	110901992	110902100	FXa_inhibition
chr4	110904696	110914491	EGF_CA
chr4	110915971	110920862	EGF
chr4	111412314	111441409	Peptidase_M1
chr4	111463944	111482639	ERAP1_C
chr4	111539358	111539412	OAR
chr4	113107911	113108088	DUF4605
chr4	113153322	113189562	AP1AR
chr4	113199212	113199434	FHA
chr4	113356395	113362221	Alpha_kinase
chr4	113436145	113436295	HLH
chr4	113461073	113468476	AAA_12
chr4	113468506	113475059	AAA_11
chr4	113505264	113506759	zf-GRF
chr4	113539925	113540078	C2
chr4	113541286	113554323	DUF2439
chr4	113565936	113567589	La
chr4	113567818	113568201	RRM_1
chr4	113571681	113575303	RRM_3
chr4	114095592	114120232	Ank_4
chr4	114095595	114120259	Ank_2
chr4	114095640	114120193	Ank_5
chr4	114117523	114117616	Ank
chr4	114120169	114120256	Ank_3
chr4	114120169	114120259	Ank
chr4	114120172	114153382	Ank_4
chr4	114120226	114158169	Ank_5
chr4	114120262	114158217	Ank_2
chr4	114153316	114153397	Ank_3
chr4	114153316	114153397	Ank
chr4	114158235	114163332	Ank_4
chr4	114161643	114161727	Ank_3
chr4	114161643	114161721	Ank
chr4	114163266	114163353	Ank_3
chr4	114163266	114163362	Ank
chr4	114170919	114171003	Ank_3
chr4	114170919	114171015	Ank
chr4	114171015	114179564	Ank_2
chr4	114176890	114176977	Ank
chr4	114176992	114179271	Ank_4
chr4	114176998	114177082	Ank
chr4	114177049	114186079	Ank_5
chr4	114179205	114179289	Ank_3
chr4	114179205	114179298	Ank
chr4	114179468	114195784	Ank_2
chr4	114179471	114179564	Ank
chr4	114179474	114186118	Ank_4
chr4	114179528	114195730	Ank_5
chr4	114186055	114186139	Ank_3
chr4	114186055	114186145	Ank
chr4	114195613	114195700	Ank
chr4	114195616	114195772	Ank_4
chr4	114195706	114195784	Ank
chr4	114195766	114203857	Ank_5
chr4	114198992	114199708	Ank_2
chr4	114198995	114199067	Ank_3
chr4	114198995	114199070	Ank
chr4	114199001	114203896	Ank_4
chr4	114199615	114199708	Ank
chr4	114199675	114208787	Ank_5
chr4	114199711	114209636	Ank_2
chr4	114203830	114203920	Ank_3
chr4	114203830	114203926	Ank
chr4	114203932	114204016	Ank_3
chr4	114203932	114204025	Ank
chr4	114203938	114208811	Ank_4
chr4	114208760	114214658	Ank_2
chr4	114208763	114208859	Ank
chr4	114208826	114214622	Ank_5
chr4	114209546	114209633	Ank_3
chr4	114209546	114209642	Ank
chr4	114209549	114214628	Ank_4
chr4	114209639	114214658	Ank_2
chr4	114213571	114213661	Ank_3
chr4	114213571	114213667	Ank
chr4	114251408	114254285	ZU5
chr4	114253146	114254285	ZU5
chr4	114257105	114257855	ZU5
chr4	114282004	114286256	Death
chr4	114378504	114386758	CaMKII_AD
chr4	114378513	114386740	SnoaL_3
chr4	114378534	114386746	DUF4440
chr4	114824065	114899765	Sulfatase
chr4	115544123	115597327	UDPGT
chr4	115589257	115597102	Glyco_tran_28_C
chr4	115749058	115773914	Sulfotransfer_1
chr4	118005601	118006198	TRAM_LAG1_CLN8
chr4	118006204	118006405	TRAM1
chr4	119059208	119064818	HSNSD
chr4	119148103	119176777	Sulfotransfer_1
chr4	119203111	119216958	Trypsin
chr4	119219927	119229712	SRCR
chr4	119234377	119237431	SRCR_2
chr4	119234389	119237458	SRCR
chr4	119239545	119252992	SRCR
chr4	119256637	119259452	SRCR
chr4	119273380	119273578	Kringle
chr4	119444526	119475015	CEP170_C
chr4	119618388	119631172	MT-A70
chr4	119649751	119652638	Gelsolin
chr4	119653920	119660337	Sec23_helical
chr4	119660373	119662132	Sec23_BS
chr4	119686058	119689430	zf-Sec23_Sec24
chr4	120161028	120188546	UCH
chr4	120240201	120243257	Lipocalin_7
chr4	120240231	120243242	Lipocalin
chr4	120330930	120331017	DUF4705
chr4	120331032	120331161	DUF4705
chr4	120331170	120331254	DUF4705
chr4	120419845	120442161	PDEase_I
chr4	120463682	120484083	GAF
chr4	120488227	120528115	GAF
chr4	120981344	120987844	HORMA
chr4	121616283	121616352	zf-C2H2
chr4	121616373	121631475	zf-C2H2
chr4	121631487	121631559	zf-C2H2_6
chr4	121631490	121631559	zf-C2H2
chr4	121675710	121675782	zf-C2H2_6
chr4	121675713	121675782	zf-C2H2_4
chr4	121675713	121675782	zf-C2H2
chr4	121698346	121698412	zf-C2H2_4
chr4	121698346	121698409	zf-C2H2
chr4	121698376	121698412	zf-C2HC_2
chr4	121698427	121702360	zf-C2H2_6
chr4	121698430	121702360	zf-C2H2
chr4	121702297	121702360	zf-met
chr4	121702375	121702447	zf-C2H2
chr4	121706156	121706225	zf-C2H2
chr4	121719424	121719484	zf-met
chr4	121719499	121719568	zf-C2H2
chr4	121719508	121719568	zf-C2H2_6
chr4	121719511	121719568	zf-met
chr4	121720819	121720888	zf-C2H2
chr4	121720894	121732581	zf-C2H2
chr4	121732530	121732584	zf-met
chr4	121737611	121737689	zf-C2H2
chr4	121737710	121739563	zf-C2H2
chr4	121737716	121738030	zf-met
chr4	121737716	121739563	zf-C2H2_4
chr4	121738066	121739563	zf-C2HC_2
chr4	121738075	121739563	zf-C2H2
chr4	121739581	121739659	zf-C2H2_6
chr4	121957979	121958252	DUF2369
chr4	122068209	122075753	CC2-LZ
chr4	122301490	122301631	7TM_GPCR_Srsx
chr4	122589640	122591138	Annexin
chr4	122592702	122599060	Annexin
chr4	122599575	122604551	Annexin
chr4	122604569	122607479	Annexin
chr4	122723008	122725881	RNase_PH
chr4	122728736	122732761	RNase_PH_C
chr4	122738813	122740604	Cyclin_C
chr4	122740610	122742163	Cyclin_N
chr4	122742205	122744702	Cyclin_N2
chr4	122824207	122833143	Ion_trans
chr4	122825479	122833077	PKD_channel
chr4	122853425	122853614	TRP_2
chr4	122853815	122854061	Ank_2
chr4	123269768	123280719	FSA_C
chr4	123280821	123283342	FSA_C
chr4	123302262	123305078	dsrm
chr4	123372918	123377577	IL2
chr4	123663116	123663446	Cpn60_TCP1
chr4	123663908	123664736	Cpn60_TCP1
chr4	123748416	123813530	FGF
chr4	123814156	123838674	NUDIX
chr4	124323301	124323631	Sprouty
chr4	125591125	125591581	Ank_2
chr4	125591140	125591392	Ank_4
chr4	125591176	125591341	Ank_5
chr4	125591206	125591299	Ank
chr4	125591212	125591299	Ank_3
chr4	125591335	125591593	Ank_4
chr4	125591380	125591536	Ank_5
chr4	125591401	125591497	Ank
chr4	125591410	125591500	Ank_3
chr4	125591533	125591692	Ank_4
chr4	125591602	125591800	Ank_2
chr4	125591602	125591698	Ank
chr4	125591608	125591698	Ank_3
chr4	125591800	125591893	Ank
chr4	125591806	125592265	Ank_2
chr4	125591818	125591893	Ank_3
chr4	125591836	125591992	Ank_4
chr4	125591869	125592019	Ank_5
chr4	125592028	125592301	Ank_4
chr4	125592067	125592232	Ank_5
chr4	125592094	125592307	Ank
chr4	125592103	125592193	Ank_3
chr4	125592205	125592688	Ank_2
chr4	125592280	125592445	Ank_5
chr4	125592310	125592403	Ank
chr4	125592316	125592406	Ank_3
chr4	125592343	125592499	Ank_4
chr4	125592406	125592499	Ank
chr4	125592538	125592697	Ank_4
chr4	125592607	125592949	Ank_2
chr4	125592607	125592703	Ank
chr4	125592613	125592703	Ank_3
chr4	125592676	125592841	Ank_5
chr4	125592736	125592868	Ank_4
chr4	126237986	126238289	Cadherin
chr4	126238328	126238595	Cadherin
chr4	126238658	126238946	Cadherin
chr4	126239003	126239282	Cadherin
chr4	126239327	126239603	Cadherin
chr4	126239645	126239918	Cadherin
chr4	126239957	126240215	Cadherin
chr4	126240260	126240524	Cadherin
chr4	126240566	126240836	Cadherin
chr4	126240878	126241160	Cadherin
chr4	126241208	126241484	Cadherin
chr4	126241532	126241796	Cadherin
chr4	126241847	126242117	Cadherin
chr4	126242186	126242429	Cadherin
chr4	126320004	126328220	Cadherin
chr4	126328262	126329831	Cadherin
chr4	126329873	126336235	Cadherin
chr4	126336289	126336553	Cadherin
chr4	126336592	126336865	Cadherin
chr4	126355491	126367625	Cadherin
chr4	126367664	126369839	Cadherin
chr4	126369887	126370151	Cadherin
chr4	126370199	126370463	Cadherin
chr4	126370499	126370757	Cadherin
chr4	126370805	126371090	Cadherin
chr4	126371144	126371411	Cadherin
chr4	126371453	126371723	Cadherin
chr4	126371774	126372035	Cadherin
chr4	126372077	126372356	Cadherin
chr4	126372395	126372671	Cadherin
chr4	126372713	126372983	Cadherin
chr4	126373754	126373850	EGF_CA
chr4	126373766	126373856	EGF
chr4	126373781	126373847	hEGF
chr4	126373868	126389686	EGF_CA
chr4	126373880	126389668	EGF
chr4	126373895	126373961	hEGF
chr4	126384761	126384818	hEGF
chr4	126389770	126398442	Laminin_G_2
chr4	126389770	126398448	Laminin_G_1
chr4	126400917	126401010	EGF
chr4	126402824	126411096	Laminin_G_2
chr4	126402824	126411102	Laminin_G_1
chr4	128651751	128665933	Mito_carr
chr4	128685400	128689921	Mito_carr
chr4	128689927	128694708	Mito_carr
chr4	128741654	128748492	HSP70
chr4	128802991	128807305	Pkinase_Tyr
chr4	128802991	128807320	Pkinase
chr4	128816233	128819648	POLO_box
chr4	128861018	128865135	Sugar_tr
chr4	128904155	128956944	DUF2048
chr4	129012653	129028302	La
chr4	129193526	129208636	Cyt-b5
chr4	129764124	129773267	EPL1
chr4	129773339	129776841	PHD
chr4	129773378	129776841	PHD_2
chr4	129776856	129782981	zf-HC5HC2H_2
chr4	129776922	129782984	zf-HC5HC2H
chr4	134071349	134071598	Cadherin_2
chr4	134071676	134071934	Cadherin
chr4	134072057	134072339	Cadherin
chr4	134072393	134072654	Cadherin
chr4	134072696	134072987	Cadherin
chr4	134073074	134073329	Cadherin
chr4	134073431	134073809	Cadherin_C_2
chr4	135121070	135121289	RRM_5
chr4	135121088	135121292	RRM_1
chr4	135121397	135121601	RRM_1
chr4	135121655	135121877	RRM_5
chr4	135121676	135121877	RRM_1
chr4	135121928	135122141	RRM_1
chr4	138451223	138451481	Cadherin
chr4	138451544	138451835	Cadherin
chr4	138451877	138452132	Cadherin
chr4	138452210	138452489	Cadherin
chr4	138452534	138452813	Cadherin
chr4	138452909	138453155	Cadherin_2
chr4	139100449	139163088	AA_permease_2
chr4	139101836	139163076	AA_permease
chr4	139964472	139966526	Exo_endo_phos
chr4	139981767	139983197	Ets
chr4	139994635	140058846	Elf-1_N
chr4	140187902	140201312	AIF-MLS
chr4	140213706	140216286	NADH_dh_m_C1
chr4	140262067	140262160	TPR_8
chr4	140265360	140299947	NARP1
chr4	140432909	140439124	SET
chr4	140450365	140454375	MORN
chr4	140454354	140454420	MORN_2
chr4	140454447	140454513	MORN
chr4	140454516	140468138	MORN
chr4	140468141	140468189	MORN
chr4	140587197	140625227	MAPEG
chr4	141074106	141074280	MamL-1
chr4	141300324	141302237	DUF2205
chr4	141315057	141331741	Calreticulin
chr4	141372563	141400776	Glyco_transf_54
chr4	141458629	141471451	ELMO_CED12
chr4	141481076	141483519	Mito_carr
chr4	141484273	141484664	Mito_carr
chr4	141488945	141489844	Mito_carr
chr4	141578724	141590104	RabGAP-TBC
chr4	141591933	141598227	GRAM
chr4	141600196	141600919	GRAM
chr4	141847160	141868869	zf-RING_5
chr4	141847160	141868869	zf-RING_2
chr4	141847163	141868869	zf-C3HC4_2
chr4	141847163	141868866	zf-C3HC4
chr4	141847169	141868866	zf-RING_UBOX
chr4	141847202	141868869	zf-RING_11
chr4	142143525	142155065	NOA36
chr4	142641705	142653992	IL15
chr4	144127308	144135967	UCH
chr4	144127311	144135892	UCH_1
chr4	144446617	144449795	ResIII
chr4	144446659	144457722	SNF2_N
chr4	144446671	144449795	DEAD
chr4	144457785	144461536	Helicase_C
chr4	144465943	144467931	HAND
chr4	144468575	144471197	SLIDE
chr4	144498868	144532459	Calx-beta
chr4	144532507	144545291	Calx-beta
chr4	144545327	144548866	Calx-beta
chr4	144614269	144616899	Cadherin_3
chr4	144616947	144617259	Cadherin_3
chr4	144617283	144617595	Cadherin_3
chr4	144617610	144617961	Cadherin_3
chr4	144617967	144618294	Cadherin_3
chr4	144618309	144618666	Cadherin_3
chr4	144618753	144619053	Cadherin_3
chr4	144619062	144619392	Cadherin_3
chr4	144619404	144619773	Cadherin_3
chr4	144620058	144620250	Cadherin_3
chr4	144620256	144620583	Cadherin_3
chr4	144620619	144620865	Cadherin_3
chr4	145032554	145061755	Glycophorin_A
chr4	145567938	145580819	Folate_rec
chr4	146025579	146026764	RLI
chr4	146026797	146029187	Fer4
chr4	146026815	146029181	Fer4_4
chr4	146030299	146033412	ABC_tran
chr4	146041259	146044462	ABC_tran
chr4	146085353	146095854	OTU
chr4	146435855	146436158	MH1
chr4	146467883	146479011	MH2
chr4	146468036	146475144	IRF-3
chr4	146560591	146576475	ArgK
chr4	146601355	146653607	DUF4722
chr4	146682515	146682590	zf-H2C2_5
chr4	146700529	146700598	zf-C2H2_6
chr4	146700529	146700598	zf-C2H2
chr4	146807304	146813457	zf-C2H2
chr4	146813472	146813541	zf-C2H2
chr4	147104100	147110787	LSM
chr4	147561492	147561711	Pou
chr4	147561765	147561936	Homeobox
chr4	147724792	147754986	TPR_12
chr4	147724795	147741315	TPR_8
chr4	147741336	147754992	TPR_8
chr4	147755025	147795931	TPR_16
chr4	148407121	148461595	7tm_1
chr4	148545002	148554987	Solute_trans_a
chr4	148594153	148594841	PrmA
chr4	148796273	148827855	PH
chr4	148834253	148887918	RhoGAP
chr4	148985585	148993223	SH3_2
chr4	148985585	148993208	SH3_1
chr4	148985588	148993223	SH3_9
chr4	151000446	151023664	DCX
chr4	151023850	151114355	DCX
chr4	151142875	151169534	Pkinase
chr4	151142878	151169519	Pkinase_Tyr
chr4	151223819	151223936	WD40
chr4	151408927	151509313	PH_BEACH
chr4	151504367	151505210	Mab-21
chr4	151814217	151829835	DUF4704
chr4	151835379	151842355	Laminin_G_3
chr4	152020849	152025428	Ribosomal_S3Ae
chr4	152049325	152049478	SH3_2
chr4	152049334	152049478	SH3_9
chr4	152049343	152049478	SH3_1
chr4	152054219	152054381	SH3_2
chr4	152054225	152054372	SH3_9
chr4	152054240	152054375	SH3_1
chr4	152058883	152060957	SH3_2
chr4	152058889	152060948	SH3_9
chr4	152058901	152060951	SH3_1
chr4	152065103	152065428	SH3_2
chr4	152200976	152212404	Trypsin
chr4	152201009	152203510	DUF1986
chr4	152498757	152567716	RAI16-like
chr4	152592334	152609897	GatB_Yqey
chr4	152622627	152680055	GatB_N
chr4	153244185	153250850	PQQ_2
chr4	153244206	153245360	WD40
chr4	153245369	153245480	WD40
chr4	153245489	153247208	WD40
chr4	153247220	153247331	WD40
chr4	153247340	153249427	WD40
chr4	153249436	153250829	WD40
chr4	153250838	153251886	WD40
chr4	153253757	153258971	F-box-like
chr4	153253757	153258974	F-box
chr4	153562120	153574071	TMEM154
chr4	153691031	153691526	DDE_1
chr4	153691721	153691907	HTH_Tnp_Tc5
chr4	153691958	153692111	CENP-B_N
chr4	153750875	153831293	Arfaptin
chr4	154191600	154197108	zf-C3HC4_3
chr4	154191603	154197093	zf-RING_UBOX
chr4	154191603	154197105	zf-RING_5
chr4	154191603	154197102	zf-RING_2
chr4	154191603	154197099	zf-C3HC4_2
chr4	154191603	154197099	zf-C3HC4
chr4	154191603	154197108	Prok-RING_4
chr4	154197255	154214223	zf-B_box
chr4	154216728	154217013	Filamin
chr4	154236662	154236989	NHL
chr4	154237046	154237130	NHL
chr4	154243823	154243904	NHL
chr4	154243961	154249687	NHL
chr4	154245252	154256016	DUF5128
chr4	154249744	154255971	NHL
chr4	154256019	154256103	NHL
chr4	154471255	154478207	TMEM131_like
chr4	154624218	154624572	LRR_5
chr4	154624287	154624461	LRR_8
chr4	154624359	154624425	LRR_1
chr4	154625487	154625664	LRR_8
chr4	154625739	154625814	LRRCT
chr4	154625985	154626405	TIR
chr4	154625988	154626300	TIR_2
chr4	154702635	154707037	NTR
chr4	154709540	154709870	Fz
chr4	155157202	155157481	Cadherin
chr4	155157526	155157796	Cadherin
chr4	155157835	155158144	Cadherin
chr4	155158186	155161694	Cadherin
chr4	155161742	155163809	Cadherin
chr4	155163851	155180747	Cadherin
chr4	155219078	155219321	Cadherin
chr4	155219381	155219654	Cadherin
chr4	155219693	155225926	Cadherin
chr4	155225965	155236975	Cadherin
chr4	155237014	155241678	Cadherin
chr4	155241765	155242005	Cadherin
chr4	155242050	155242320	Cadherin
chr4	155242371	155250683	Cadherin
chr4	155250737	155253765	Cadherin
chr4	155253870	155254095	Cadherin
chr4	155254140	155254407	Cadherin
chr4	155254452	155256092	Cadherin
chr4	155256140	155287512	Cadherin
chr4	155410548	155410878	Cadherin
chr4	155410920	155411238	Cadherin
chr4	155411295	155411607	Cadherin
chr4	155458602	155459199	WD40
chr4	155460333	155461178	WD40
chr4	155461196	155461939	WD40
chr4	155461951	155462065	WD40
chr4	155462077	155465608	WD40
chr4	155487007	155488956	Fib_alpha
chr4	155488965	155491784	Fibrinogen_C
chr4	155505290	155506693	Fibrinogen_C
chr4	155506838	155510624	Fib_alpha
chr4	155507053	155507248	Fibrinogen_aC
chr4	155526105	155531225	Fibrinogen_C
chr4	155531234	155533578	Fib_alpha
chr4	155665607	155665997	LRAT
chr4	155718997	155719189	RRM_1
chr4	155719237	155719423	RRM_1
chr4	155720025	155720217	RRM_1
chr4	155720487	155749021	DND1_DSRM
chr4	156135268	156135898	7TM_GPCR_Srx
chr4	156135274	156136108	7TM_GPCR_Srsx
chr4	156135289	156136066	7tm_1
chr4	156632145	156634561	HNOBA
chr4	156634576	156651239	Guanylate_cyc
chr4	156680938	156715010	HNOB
chr4	156715133	156723593	HNOBA
chr4	156723551	156726354	Guanylate_cyc
chr4	156825212	156841037	Trp_dioxygenase
chr4	156847199	156863531	Peptidase_C1
chr4	157684268	157689098	PDGF
chr4	157732003	157771530	CUB
chr4	158041756	158065002	Neur_chan_LBD
chr4	158255245	158257642	Lig_chan-Glu_bd
chr4	158256855	158282759	SBP_bac_3
chr4	158257684	158284016	Lig_chan
chr4	159048564	159091921	FAM198
chr4	159133843	159174673	TMEM144
chr4	159161500	159174670	Sugar_transport
chr4	159493875	159493986	Ldl_recept_a
chr4	159520569	159538304	LRR_8
chr4	159526247	159548038	LRR_5
chr4	159526280	159533315	LRR_4
chr4	159533339	159560424	LRR_8
chr4	159547984	159566070	LRR_5
chr4	159549847	159560424	LRR_8
chr4	159566208	159572976	7tm_1
chr4	159590845	159592941	RCDG1
chr4	159603363	159603519	Thi4
chr4	159603378	159603498	Lycopene_cycl
chr4	159603378	159603510	FAD_binding_2
chr4	159603387	159603519	NAD_binding_8
chr4	159627845	159629670	ETF_QO
chr4	159634408	159636525	TPR_7
chr4	159636812	159644377	Pro_isomerase
chr4	159747095	159753237	FNIP_N
chr4	159780242	159789381	FNIP_M
chr4	159790566	159825681	FNIP_C
chr4	160251153	160252669	RasGEF_N
chr4	160252895	160253167	PDZ
chr4	160260273	160262734	RA
chr4	160262821	160264479	RasGEF
chr4	162459339	162463840	I-set
chr4	162459366	162463804	ig
chr4	162459369	162463840	Ig_2
chr4	162459378	162463843	Ig_3
chr4	162680680	162697098	EF-hand_5
chr4	162841565	162841700	Kazal_2
chr4	162841565	162841691	Kazal_1
chr4	164054351	164085371	Gar1
chr4	164246619	164247556	7TM_GPCR_Srsx
chr4	164246649	164247538	7tm_1
chr4	164271581	164271935	7TM_GPCR_Srsx
chr4	164271596	164272700	7tm_1
chr4	164393038	164393407	Transketolase_C
chr4	164393449	164393935	Transket_pyr
chr4	164394076	164394835	Transketolase_N
chr4	164394181	164394505	E1_dh
chr4	164428220	164440540	Tma16
chr4	164506945	164534470	RINGv
chr4	165118437	165118653	LRR_9
chr4	165118485	165118614	LRR_4
chr4	165118569	165118620	LRR_6
chr4	165118569	165118611	LRR_1
chr4	165890755	165890878	zf-B_box
chr4	165890986	165891112	zf-RING_2
chr4	165890986	165891109	zf-C3HC4_4
chr4	165890986	165891109	zf-C3HC4_2
chr4	165890986	165891109	zf-C3HC4
chr4	165890992	165891109	zf-RING_UBOX
chr4	165961260	165961395	zf-C3HC4_3
chr4	165961266	165961395	zf-RING_2
chr4	165961269	165961386	zf-RING_UBOX
chr4	165961269	165961392	zf-C3HC4_4
chr4	165961269	165961392	zf-C3HC4_2
chr4	165961269	165961392	zf-C3HC4
chr4	165961500	165961623	zf-B_box
chr4	165962112	165962259	PRY
chr4	165962268	165962589	SPRY
chr4	166000848	166024197	TMEM192
chr4	166141194	166184423	BTB
chr4	166199399	166199975	FGGY_C
chr4	166199999	166200761	FGGY_N
chr4	166226762	166226858	Kelch_1
